timestamp,open,high,low,close,volume
2024-03-22 14:15:00,447.0150,447.0400,446.7100,446.7100,232323
2024-03-22 14:10:00,447.1300,447.2200,447.0050,447.0200,172065
2024-03-22 14:05:00,447.4300,447.4400,447.0900,447.1300,478393
2024-03-22 14:00:00,447.3900,447.4600,447.1700,447.4300,244890
2024-03-22 13:55:00,447.3100,447.4900,447.2600,447.3990,229992
2024-03-22 13:50:00,447.0800,447.3900,447.0800,447.3000,337182
2024-03-22 13:45:00,446.9400,447.1900,446.8360,447.0700,265243
2024-03-22 13:40:00,446.7200,446.9600,446.6300,446.9350,363648
2024-03-22 13:35:00,446.9100,446.9500,446.6800,446.7150,413790
2024-03-22 13:30:00,446.8300,447.0600,446.8250,446.8900,245867
2024-03-22 13:25:00,446.6800,446.8850,446.6600,446.8300,144538
2024-03-22 13:20:00,446.8700,446.8880,446.6140,446.6900,243171
2024-03-22 13:15:00,446.9100,447.0800,446.8250,446.8600,281773
2024-03-22 13:10:00,446.6400,446.9800,446.5400,446.9200,272929
2024-03-22 13:05:00,446.5500,446.7300,446.5100,446.6400,261320
2024-03-22 13:00:00,446.4000,446.5800,446.3500,446.5400,204237
2024-03-22 12:55:00,446.3400,446.4200,446.2100,446.4100,236838
2024-03-22 12:50:00,445.9550,446.4400,445.9400,446.3300,347710
2024-03-22 12:45:00,445.8300,446.0300,445.7800,445.9500,276689
2024-03-22 12:40:00,445.5230,445.8500,445.5220,445.8120,242748
2024-03-22 12:35:00,445.3400,445.5400,445.1700,445.5200,225216
2024-03-22 12:30:00,445.8000,445.8500,445.3320,445.3320,219136
2024-03-22 12:25:00,445.6500,445.8300,445.5700,445.7690,129113
2024-03-22 12:20:00,445.7500,445.8250,445.5450,445.6800,137943
2024-03-22 12:15:00,445.6050,445.7480,445.2700,445.7200,251321
2024-03-22 12:10:00,445.6410,445.8650,445.5300,445.6110,154870
2024-03-22 12:05:00,445.7600,445.8600,445.5250,445.6300,196788
2024-03-22 12:00:00,445.9100,446.1100,445.7100,445.7400,238399
2024-03-22 11:55:00,445.6900,445.9400,445.5800,445.8900,184617
2024-03-22 11:50:00,445.5750,445.8410,445.5700,445.6900,204968
2024-03-22 11:45:00,445.4100,445.7450,445.3600,445.5660,191026
2024-03-22 11:40:00,445.4600,445.6200,445.3600,445.4000,190856
2024-03-22 11:35:00,445.8800,445.9630,445.3900,445.4700,536917
2024-03-22 11:30:00,445.7700,445.9500,445.7400,445.8850,371511
2024-03-22 11:25:00,445.6500,445.8600,445.6000,445.7600,239774
2024-03-22 11:20:00,445.4300,445.6800,445.3400,445.6500,176768
2024-03-22 11:15:00,445.5500,445.5700,445.2600,445.4400,166417
2024-03-22 11:10:00,445.3700,445.7800,445.3450,445.5500,254686
2024-03-22 11:05:00,445.3000,445.5200,445.2500,445.3700,247494
2024-03-22 11:00:00,444.7500,445.4800,444.7200,445.3300,314223
2024-03-22 10:55:00,444.7000,444.8800,444.6000,444.7800,126251
2024-03-22 10:50:00,444.9800,444.9800,444.5600,444.7000,191250
2024-03-22 10:45:00,444.6710,445.0200,444.6100,444.9800,220885
2024-03-22 10:40:00,444.9200,444.9500,444.5600,444.6700,339012
2024-03-22 10:35:00,444.9800,445.0000,444.7200,444.9400,165508
2024-03-22 10:30:00,445.2900,445.3800,444.8350,444.9700,177230
2024-03-22 10:25:00,445.0600,445.2900,444.7300,445.2650,319273
2024-03-22 10:20:00,445.4500,445.6000,444.9810,445.0900,219176
2024-03-22 10:15:00,445.1600,445.5200,444.9000,445.4700,267420
2024-03-22 10:10:00,445.4200,445.7000,445.1290,445.1550,416488
2024-03-22 10:05:00,445.8600,446.0400,445.4100,445.4800,561932
2024-03-22 10:00:00,445.2000,445.8800,445.2000,445.8400,391750
2024-03-22 09:55:00,445.4000,445.5000,445.0920,445.2000,280167
2024-03-22 09:50:00,444.5700,445.4400,444.5700,445.3840,400498
2024-03-22 09:45:00,444.7000,444.9000,444.4900,444.5600,864997
2024-03-22 09:40:00,445.2100,445.5800,444.6000,444.6620,492570
2024-03-22 09:35:00,444.9800,445.4900,444.9500,445.2200,499233
2024-03-22 09:30:00,445.3500,445.5200,444.9000,445.0000,764508
2024-03-22 09:25:00,445.1400,445.4400,444.9600,445.3200,19390
2024-03-22 09:20:00,445.3500,445.3700,445.0100,445.0900,36696
2024-03-22 09:15:00,445.4600,445.5600,445.3450,445.3600,11654
2024-03-22 09:10:00,445.3400,445.5000,445.2800,445.4800,5248
2024-03-22 09:05:00,445.3500,447.5950,445.3200,445.3200,13951
2024-03-22 09:00:00,445.1500,445.3700,445.1500,445.3100,25439
2024-03-22 08:55:00,445.1400,445.2350,445.0900,445.1600,21268
2024-03-22 08:50:00,445.0900,445.1700,445.0100,445.1400,16757
2024-03-22 08:45:00,445.0000,445.8700,444.8800,445.1250,13889
2024-03-22 08:40:00,444.6000,445.0300,444.4700,445.0000,27053
2024-03-22 08:35:00,444.5000,444.6400,444.3000,444.6400,29298
2024-03-22 08:30:00,444.6000,444.6310,444.3700,444.4600,13121
2024-03-22 08:25:00,444.6000,444.7000,444.5000,444.6250,11422
2024-03-22 08:20:00,444.7100,444.8300,444.5700,444.5800,22790
2024-03-22 08:15:00,444.8000,444.8200,444.3400,444.7200,26713
2024-03-22 08:10:00,444.7700,444.9300,444.5800,444.7600,21579
2024-03-22 08:05:00,446.2500,446.4400,444.5100,444.7800,13571
2024-03-22 08:00:00,446.4390,446.8900,444.5300,446.3000,67415
2024-03-22 07:55:00,444.7800,444.8000,444.6000,444.7400,38253
2024-03-22 07:50:00,444.9200,444.9500,444.7100,444.8100,18097
2024-03-22 07:45:00,445.4200,445.4200,444.8400,444.8400,40053
2024-03-22 07:40:00,445.6200,445.6500,445.3700,445.4600,34760
2024-03-22 07:35:00,445.8700,445.9900,445.6210,445.6700,12274
2024-03-22 07:30:00,446.0000,446.0000,445.8500,445.8500,3753
2024-03-22 07:25:00,445.9300,446.0200,445.8500,445.9300,13067
2024-03-22 07:20:00,446.1600,446.1600,445.9500,445.9500,8077
2024-03-22 07:15:00,446.4100,446.4300,446.1900,446.2100,4251
2024-03-22 07:10:00,446.4000,446.4800,446.3300,446.4200,10069
2024-03-22 07:05:00,446.3000,446.4300,446.2500,446.4300,1579
2024-03-22 07:00:00,446.2800,446.4000,446.2000,446.3000,2593
2024-03-22 06:55:00,446.3400,446.3400,446.1300,446.2700,1585
2024-03-22 06:50:00,446.6200,446.6200,446.3900,446.3900,1123
2024-03-22 06:45:00,446.5500,446.7200,446.5200,446.6100,8524
2024-03-22 06:40:00,446.4800,446.5400,446.4000,446.5400,770
2024-03-22 06:35:00,446.4300,446.5300,446.3500,446.3500,2106
2024-03-22 06:30:00,446.5300,446.5300,446.4200,446.4300,1363
2024-03-22 06:25:00,446.4600,446.5600,446.4400,446.5100,5712
2024-03-22 06:20:00,446.3600,446.5600,446.3600,446.5600,5068
2024-03-22 06:15:00,446.3200,446.4900,446.2700,446.3500,5539
2024-03-22 06:10:00,446.5200,446.6300,446.3200,446.3200,2262
2024-03-22 06:05:00,446.6700,446.6700,446.5700,446.5900,1854
2024-03-22 06:00:00,446.6000,446.7300,446.5500,446.6300,1705
2024-03-22 05:55:00,446.4500,446.7000,446.4300,446.6600,1154
2024-03-22 05:50:00,446.4100,446.5200,446.3900,446.5200,2285
2024-03-22 05:45:00,446.3700,446.4700,446.3400,446.3400,899
2024-03-22 05:40:00,446.4100,446.4100,446.3900,446.4000,9
2024-03-22 05:35:00,446.4600,446.4600,446.2800,446.3500,1806
2024-03-22 05:30:00,446.3800,446.6000,446.3800,446.4500,3411
2024-03-22 05:25:00,446.5100,446.5100,446.3500,446.4000,5124
2024-03-22 05:20:00,446.6700,446.6800,446.5000,446.5100,3509
2024-03-22 05:15:00,446.9000,447.0000,446.6700,446.6700,1558
2024-03-22 05:10:00,446.8300,447.0000,446.8100,446.8900,3960
2024-03-22 05:05:00,446.7300,446.9600,446.7300,446.8000,2083
2024-03-22 05:00:00,446.7300,446.8200,446.7200,446.7800,2444
2024-03-22 04:55:00,446.5300,446.7700,446.4500,446.7400,3619
2024-03-22 04:50:00,446.6800,446.6900,446.4700,446.6200,4492
2024-03-22 04:45:00,446.7000,446.7000,446.6000,446.6400,3041
2024-03-22 04:40:00,446.4800,446.6700,446.4800,446.6600,6474
2024-03-22 04:35:00,446.5800,446.5800,446.3700,446.4800,7219
2024-03-22 04:30:00,446.3300,446.6900,446.3300,446.5700,8881
2024-03-22 04:25:00,446.2100,446.4000,446.2000,446.3400,3528
2024-03-22 04:20:00,446.1800,446.3900,446.1700,446.3200,2465
2024-03-22 04:15:00,446.2600,446.3800,446.0400,446.2100,2858
2024-03-22 04:10:00,446.0000,446.3000,445.8700,446.1900,8556
2024-03-22 04:05:00,446.0700,446.1200,446.0000,446.0600,4930
2024-03-22 04:00:00,446.3800,446.3800,446.0200,446.0400,6245
2024-03-21 19:55:00,446.5200,446.6000,446.5200,446.5600,4520
2024-03-21 19:50:00,446.5600,446.6000,446.5000,446.5350,5851
2024-03-21 19:45:00,446.5500,446.6000,446.4900,446.5600,5348
2024-03-21 19:40:00,446.5200,446.5600,446.4800,446.5500,3964
2024-03-21 19:35:00,446.5400,446.5600,446.4900,446.5100,4016
2024-03-21 19:30:00,446.4550,446.5600,446.4500,446.5600,6117
2024-03-21 19:25:00,446.4400,446.5300,446.4100,446.4600,3534
2024-03-21 19:20:00,446.3600,446.4700,446.3600,446.4400,5103
2024-03-21 19:15:00,446.4600,446.4800,446.3200,446.3600,2193
2024-03-21 19:10:00,446.4800,446.5300,446.3600,446.4300,3252
2024-03-21 19:05:00,446.4800,446.5100,446.4600,446.5000,860
2024-03-21 19:00:00,446.5000,446.5300,446.3800,446.4850,4661
2024-03-21 18:55:00,446.5300,446.5600,446.4900,446.4900,9159
2024-03-21 18:50:00,446.4900,446.5500,446.4300,446.5500,4205
2024-03-21 18:45:00,446.4300,446.4900,446.4100,446.4300,1356
2024-03-21 18:40:00,446.4100,446.4500,446.3500,446.4100,3670
2024-03-21 18:35:00,446.3350,446.4000,446.3050,446.4000,1585
2024-03-21 18:30:00,446.1500,446.3500,446.1500,446.3500,2919
2024-03-21 18:25:00,446.1600,446.1690,446.1200,446.1200,246
2024-03-21 18:20:00,446.1900,446.2300,446.1200,446.1350,1392
2024-03-21 18:15:00,446.1890,446.2800,443.8530,446.1500,3403
2024-03-21 18:10:00,446.0900,446.2800,446.0600,446.1100,1311
2024-03-21 18:05:00,446.3900,446.4200,446.1000,446.1000,7288
2024-03-21 18:00:00,446.2300,446.4800,446.2300,446.3750,13623
2024-03-21 17:55:00,446.2900,446.3300,446.1800,446.2100,1019
2024-03-21 17:50:00,446.1840,446.3300,446.1840,446.2450,1220
2024-03-21 17:45:00,446.2100,446.2500,446.1700,446.2050,230
2024-03-21 17:40:00,446.3020,446.3500,446.1600,446.2400,2951
2024-03-21 17:35:00,446.3700,446.3700,446.3000,446.3200,402
2024-03-21 17:30:00,446.3450,446.3900,446.3100,446.3300,1193
2024-03-21 17:25:00,446.3600,446.4000,446.3100,446.3900,1260
2024-03-21 17:20:00,446.2650,446.4000,446.2200,446.3800,7207
2024-03-21 17:15:00,446.2700,446.3200,446.2100,446.3060,4131
2024-03-21 17:10:00,446.2980,446.3200,446.2500,446.2800,4190
2024-03-21 17:05:00,446.3100,446.3400,446.2700,446.3000,6967
2024-03-21 17:00:00,446.2700,446.3000,421.8400,446.2700,98447
2024-03-21 16:55:00,446.2000,446.3600,424.8480,446.2900,8310
2024-03-21 16:50:00,446.2500,454.2410,446.2100,446.2200,8985
2024-03-21 16:45:00,446.2300,446.3100,446.1700,446.2700,22398
2024-03-21 16:40:00,446.2100,447.7000,446.2000,446.2300,19895
2024-03-21 16:35:00,446.2000,446.2700,446.1400,446.2200,18282
2024-03-21 16:30:00,446.3900,446.3900,445.8700,446.2200,33448
2024-03-21 16:25:00,446.4100,446.4590,446.3900,446.3900,20402
2024-03-21 16:20:00,446.2050,446.4300,446.1900,446.4100,33479
2024-03-21 16:15:00,446.1900,446.2900,445.8700,446.2050,22464
2024-03-21 16:10:00,446.0200,446.3000,445.8700,446.2000,96200
2024-03-21 16:05:00,445.9000,447.7780,445.8000,446.0300,664199
2024-03-21 16:00:00,445.7900,446.0900,445.7600,445.8800,1308917
2024-03-21 15:55:00,446.1700,446.1900,445.6700,445.8000,1815119
2024-03-21 15:50:00,446.1900,446.5000,446.0200,446.1800,1252297
2024-03-21 15:45:00,446.5700,446.6000,446.0300,446.1800,583886
2024-03-21 15:40:00,446.2000,446.5850,446.1900,446.5600,407284
2024-03-21 15:35:00,446.2850,446.4100,445.9500,446.1900,434921
2024-03-21 15:30:00,446.4700,446.8300,446.2700,446.2900,500346
2024-03-21 15:25:00,446.3600,446.5300,446.2000,446.4700,370438
2024-03-21 15:20:00,446.6550,446.7300,446.2200,446.3700,441349
2024-03-21 15:15:00,446.4900,446.7400,446.4900,446.6600,355909
2024-03-21 15:10:00,446.4000,446.6650,446.3300,446.4800,580959
2024-03-21 15:05:00,445.9800,446.4400,445.9500,446.3840,469051
2024-03-21 15:00:00,446.1500,446.2200,445.8000,445.9600,406303
2024-03-21 14:55:00,446.3200,446.3200,445.7500,446.1480,545684
2024-03-21 14:50:00,446.3300,446.5110,446.2700,446.3300,202824
2024-03-21 14:45:00,446.2400,446.6700,446.1900,446.3400,349924
2024-03-21 14:40:00,446.1600,446.2900,445.6700,446.2300,423483
2024-03-21 14:35:00,446.6400,446.6400,445.9100,446.1760,695143
2024-03-21 14:30:00,447.1900,447.1900,446.6450,446.6500,261476
2024-03-21 14:25:00,446.8400,447.2300,446.8300,447.1950,263624
2024-03-21 14:20:00,446.8500,449.2080,446.8100,446.8400,377068
2024-03-21 14:15:00,446.7400,446.9180,446.5400,446.8400,210936
2024-03-21 14:10:00,446.5000,446.8400,446.4100,446.7350,432678
2024-03-21 14:05:00,447.0900,447.2500,446.4600,446.4710,315790
2024-03-21 14:00:00,447.2000,447.3300,446.7700,447.0900,471775
2024-03-21 13:55:00,447.2400,447.2800,447.0700,447.2450,458527
2024-03-21 13:50:00,447.7000,447.8500,447.1400,447.2500,645300
2024-03-21 13:45:00,448.2900,448.3100,447.5500,447.7050,316120
2024-03-21 13:40:00,448.1700,448.2800,448.0300,448.2700,186531
2024-03-21 13:35:00,447.9200,448.2200,447.8800,448.1400,232158
2024-03-21 13:30:00,448.2600,448.3090,447.8900,447.9000,317008
2024-03-21 13:25:00,448.2200,448.4900,448.2100,448.3100,201049
2024-03-21 13:20:00,448.3550,448.4100,448.1500,448.2200,210040
2024-03-21 13:15:00,448.5800,448.5900,448.2800,448.3400,313485
2024-03-21 13:10:00,448.4600,448.7300,448.4500,448.6000,116846
2024-03-21 13:05:00,448.6400,448.7200,448.4300,448.4680,165432
2024-03-21 13:00:00,448.9100,448.9300,448.3050,448.6450,290226
2024-03-21 12:55:00,449.0100,449.0600,448.8800,448.9200,109411
2024-03-21 12:50:00,448.8000,449.0510,448.7900,449.0100,282050
2024-03-21 12:45:00,448.7700,448.8890,448.6500,448.8000,470970
2024-03-21 12:40:00,449.1000,449.2200,448.7300,448.7800,950024
2024-03-21 12:35:00,448.9900,449.1600,448.7720,449.0940,682420
2024-03-21 12:30:00,449.2500,449.3400,448.9000,449.0000,290350
2024-03-21 12:25:00,449.0700,449.3400,449.0050,449.2500,481316
2024-03-21 12:20:00,449.0700,449.2250,448.8800,449.0800,222417
2024-03-21 12:15:00,448.9900,449.2100,448.9400,449.0400,259533
2024-03-21 12:10:00,448.7400,449.0000,448.6400,448.9800,171983
2024-03-21 12:05:00,448.8900,449.0800,448.6600,448.7300,301025
2024-03-21 12:00:00,448.7500,448.9300,448.5810,448.8700,274262
2024-03-21 11:55:00,448.8600,448.9100,448.6900,448.7500,532703
2024-03-21 11:50:00,448.7600,449.2100,448.7400,448.8500,433937
2024-03-21 11:45:00,448.7700,448.8990,448.6300,448.7900,278737
2024-03-21 11:40:00,448.6550,448.8700,448.5900,448.7800,278202
2024-03-21 11:35:00,448.3100,448.7100,448.3100,448.6550,317926
2024-03-21 11:30:00,448.1600,448.4400,448.0100,448.3200,303250
2024-03-21 11:25:00,448.2100,448.2400,447.8900,448.1500,249686
2024-03-21 11:20:00,447.7200,448.2500,447.7000,448.2100,266622
2024-03-21 11:15:00,447.8400,448.0000,447.4100,447.7200,297992
2024-03-21 11:10:00,447.3900,447.8500,447.3900,447.8390,357233
2024-03-21 11:05:00,447.7100,447.8000,447.2200,447.3900,398160
2024-03-21 11:00:00,447.8400,448.3400,447.6300,447.7000,290233
2024-03-21 10:55:00,448.2900,448.3600,447.7600,447.8500,374620
2024-03-21 10:50:00,448.4350,448.4350,447.9850,448.3000,319079
2024-03-21 10:45:00,447.9700,448.4500,447.7150,448.4400,798332
2024-03-21 10:40:00,447.6400,448.0700,447.2900,447.9700,602604
2024-03-21 10:35:00,447.7300,448.0200,447.5900,447.6500,412537
2024-03-21 10:30:00,448.2100,448.2900,447.3500,447.7600,809712
2024-03-21 10:25:00,448.4500,448.6500,448.1850,448.2100,364447
2024-03-21 10:20:00,448.2600,448.8650,448.2500,448.4400,385706
2024-03-21 10:15:00,447.9000,448.2600,447.7600,448.2600,375637
2024-03-21 10:10:00,448.2600,448.3700,447.6900,447.8740,496374
2024-03-21 10:05:00,447.7800,448.3900,447.5100,448.2600,511766
2024-03-21 10:00:00,447.9000,448.0580,447.5300,447.7950,577964
2024-03-21 09:55:00,447.8900,448.8800,447.3800,447.9180,512769
2024-03-21 09:50:00,447.6400,448.0500,447.4900,447.8740,795747
2024-03-21 09:45:00,448.4700,448.8800,447.6400,447.6400,1164339
2024-03-21 09:40:00,448.7100,449.3200,448.2000,448.4950,1019484
2024-03-21 09:35:00,448.1500,448.9200,448.0500,448.7000,884448
2024-03-21 09:30:00,448.8800,448.9700,448.0500,448.1400,1510976
2024-03-21 09:25:00,448.2800,449.0500,448.1700,448.9000,138465
2024-03-21 09:20:00,448.1400,448.2900,448.1000,448.2500,39103
2024-03-21 09:15:00,447.9800,448.2000,447.9200,448.1400,29256
2024-03-21 09:10:00,448.0300,448.1000,447.9200,447.9900,23201
2024-03-21 09:05:00,448.0600,448.1500,447.9300,448.0590,34985
2024-03-21 09:00:00,448.2000,448.2200,439.1800,448.0400,88868
2024-03-21 08:55:00,448.1400,448.2300,448.1300,448.1600,36867
2024-03-21 08:50:00,448.2200,448.2900,448.0600,448.1000,31415
2024-03-21 08:45:00,448.0200,448.2200,443.7700,448.2180,33749
2024-03-21 08:40:00,448.1200,448.2200,447.9800,448.0000,47024
2024-03-21 08:35:00,448.2190,448.2190,447.9200,448.1000,49765
2024-03-21 08:30:00,448.4000,448.5100,448.1300,448.2000,41874
2024-03-21 08:25:00,448.2700,448.5400,448.2500,448.3430,31671
2024-03-21 08:20:00,448.2500,448.3000,443.7700,448.2400,24997
2024-03-21 08:15:00,447.9900,448.2800,447.9900,448.2700,30510
2024-03-21 08:10:00,448.0400,448.0900,447.9200,448.0000,27882
2024-03-21 08:05:00,446.8000,448.2500,446.5300,448.0000,24994
2024-03-21 08:00:00,447.7400,448.4300,443.4380,448.0900,117714
2024-03-21 07:55:00,447.7500,447.7600,447.6000,447.7300,5095
2024-03-21 07:50:00,447.9000,447.9000,447.6600,447.7600,5585
2024-03-21 07:45:00,447.8100,447.9000,447.7800,447.8700,6635
2024-03-21 07:40:00,447.8200,447.9500,447.7400,447.8000,12341
2024-03-21 07:35:00,447.6200,447.8200,447.5590,447.7800,9890
2024-03-21 07:30:00,447.4900,447.6900,447.4400,447.6490,10113
2024-03-21 07:25:00,447.4100,447.5500,447.4000,447.5200,4541
2024-03-21 07:20:00,447.4700,447.6400,447.3500,447.3800,16358
2024-03-21 07:15:00,447.3900,447.5000,447.2700,447.4400,7843
2024-03-21 07:10:00,447.2200,447.5300,447.1800,447.3200,21214
2024-03-21 07:05:00,447.0290,447.2290,447.0000,447.2290,9608
2024-03-21 07:00:00,446.9100,447.1300,446.9000,447.0400,157079
2024-03-21 06:55:00,446.8300,446.9500,446.8000,446.9100,43109
2024-03-21 06:50:00,446.8000,446.8800,446.7900,446.8500,7049
2024-03-21 06:45:00,446.8000,446.8900,446.7400,446.7500,22680
2024-03-21 06:40:00,446.8100,446.8900,446.7800,446.7800,624
2024-03-21 06:35:00,446.9400,446.9800,446.7300,446.7800,3978
2024-03-21 06:30:00,446.9800,447.0100,446.9400,446.9900,311
2024-03-21 06:25:00,446.9900,447.0100,446.9000,446.9400,1245
2024-03-21 06:20:00,446.9500,447.0300,446.8800,446.9900,737
2024-03-21 06:15:00,446.9000,446.9600,446.8200,446.9400,1949
2024-03-21 06:10:00,446.8900,447.0000,446.8000,446.9400,3338
2024-03-21 06:05:00,446.9200,446.9200,446.7000,446.9200,13030
2024-03-21 06:00:00,447.0000,447.0500,446.8900,446.9300,933
2024-03-21 05:55:00,447.0300,447.0500,446.9200,447.0100,1075
2024-03-21 05:50:00,446.9300,447.0600,446.9000,446.9900,851
2024-03-21 05:45:00,447.0500,447.0600,446.9200,447.0200,1364
2024-03-21 05:40:00,446.9400,447.0700,446.9000,447.0700,5314
2024-03-21 05:35:00,446.6400,446.9400,446.6000,446.9100,4505
2024-03-21 05:30:00,446.6700,446.7100,446.6000,446.6700,2075
2024-03-21 05:25:00,446.6900,446.8600,446.5500,446.7500,2173
2024-03-21 05:20:00,446.7400,446.9000,446.7200,446.7200,1510
2024-03-21 05:15:00,446.7200,446.7900,446.6400,446.7400,3075
2024-03-21 05:10:00,446.7200,446.8000,446.6600,446.6600,5591
2024-03-21 05:05:00,447.0300,447.0300,446.6000,446.6700,9116
2024-03-21 05:00:00,447.2300,447.3800,447.0700,447.0700,13944
2024-03-21 04:55:00,447.3400,447.3400,447.1100,447.2500,5919
2024-03-21 04:50:00,447.3300,447.3900,447.2600,447.2600,10336
2024-03-21 04:45:00,447.0800,447.2800,447.0400,447.2700,6059
2024-03-21 04:40:00,447.3100,447.3200,447.0100,447.1400,15056
2024-03-21 04:35:00,447.5300,447.5800,447.3100,447.3100,1885
2024-03-21 04:30:00,447.3200,447.5300,447.2400,447.5300,16004
2024-03-21 04:25:00,447.2100,447.4200,447.2100,447.3700,10181
2024-03-21 04:20:00,447.6400,447.6400,447.1800,447.2100,19491
2024-03-21 04:15:00,447.6400,447.6800,447.4900,447.6200,5105
2024-03-21 04:10:00,447.7800,447.8500,447.4700,447.5500,8968
2024-03-21 04:05:00,447.9300,447.9300,447.6000,447.7700,7419
2024-03-21 04:00:00,448.1700,448.2200,447.1200,447.9100,11797
2024-03-20 19:55:00,445.9000,446.0800,445.8900,446.0600,16861
2024-03-20 19:50:00,445.9750,446.0400,445.8900,445.9100,6696
2024-03-20 19:45:00,446.1100,446.1300,445.9500,445.9800,5613
2024-03-20 19:40:00,446.0400,446.1600,446.0300,446.1200,3137
